STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150201,38,-9999,51,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150301,152,-9999,289,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150401,140,-9999,204,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150501,53,-9999,56,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0012,COLLEGEVILLE 3.0 NE PA US,84.1,40.2185,-75.4185,20150601,155,-9999,310,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150101,315,76,1015,168,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150201,191,127,405,41,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150301,208,267,1144,419,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150401,267,0,540,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150501,74,-9999,87,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0013,BLUE BELL 2.3 NW PA US,84.1,40.1685,-75.3005,20150601,544,-9999,2047,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00286964,PHILADELPHIA MOUNT HOLLY NJ US,15.2,40.0135,-74.8178,20150101,475,51,1183,160,156,-139,18,-72,-27
GHCND:USC00286964,PHILADELPHIA MOUNT HOLLY NJ US,15.2,40.0135,-74.8178,20150201,257,152,658,332,94,-189,-3,-111,-57
GHCND:USC00286964,PHILADELPHIA MOUNT HOLLY NJ US,15.2,40.0135,-74.8178,20150301,160,203,1121,426,183,-161,73,-36,19
GHCND:USC00286964,PHILADELPHIA MOUNT HOLLY NJ US,15.2,40.0135,-74.8178,20150401,257,0,622,0,261,-22,176,48,112
GHCND:USC00286964,PHILADELPHIA MOUNT HOLLY NJ US,15.2,40.0135,-74.8178,20150501,89,0,132,0,306,39,253,125,189
GHCND:USC00286864,PENNSAUKEN 1 N NJ US,19.8,39.9661,-75.0217,20150101,495,51,1528,130,150,-133,22,-67,-22
GHCND:USC00286864,PENNSAUKEN 1 N NJ US,19.8,39.9661,-75.0217,20150201,279,152,670,280,94,-172,-1,-98,-49
GHCND:USC00286864,PENNSAUKEN 1 N NJ US,19.8,39.9661,-75.0217,20150301,173,152,1382,279,189,-133,75,-30,22
GHCND:USC00286864,PENNSAUKEN 1 N NJ US,19.8,39.9661,-75.0217,20150401,348,0,867,0,272,-11,179,57,118
GHCND:USC00286864,PENNSAUKEN 1 N NJ US,19.8,39.9661,-75.0217,20150501,117,0,295,0,317,44,262,136,199
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20150101,272,457,639,640,111,-189,8,-93,-43
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20150201,224,889,886,1466,33,-217,-29,-135,-82
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20150301,241,711,772,145,150,-144,46,-47,0
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20150401,284,102,585,0,228,-44,141,37,89
GHCND:USC00193890,JAMAICA PLAIN MA US,29,42.3031,-71.124,20150501,86,0,160,0,322,28,244,113,179
GHCND:US1PAMT0020,SKIPPACK 1.4 SSW PA US,71,40.2011,-75.409,20150101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0020,SKIPPACK 1.4 SSW PA US,71,40.2011,-75.409,20150401,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0020,SKIPPACK 1.4 SSW PA US,71,40.2011,-75.409,20150501,51,-9999,56,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0020,SKIPPACK 1.4 SSW PA US,71,40.2011,-75.409,20150601,432,-9999,932,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150101,1154,114,2560,264,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150201,269,64,760,229,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150301,396,127,2175,394,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150401,218,0,510,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150501,23,0,60,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PAMT0022,KULPSVILLE 2.6 SSW PA US,82.9,40.2077,-75.3522,20150601,434,0,1994,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MABR0009,TAUNTON 2.6 NW MA US,24.1,41.929,-71.1298,20150101,180,25,180,41,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150101,528,673,1367,789,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150201,348,737,955,875,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150301,157,635,575,150,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150401,361,-9999,558,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150501,25,-9999,59,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MAWR0028,BERLIN 1.3 WSW MA US,123.4,42.3775,-71.6583,20150601,376,-9999,1797,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150101,163,-9999,728,-9999,122,-155,13,-74,-31
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150201,201,-9999,391,-9999,61,-182,-10,-113,-61
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150301,216,-9999,1269,-9999,200,-177,69,-38,16
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150401,328,-9999,520,-9999,261,-27,174,43,108
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150501,130,-9999,258,-9999,317,50,256,121,188
GHCND:USW00054782,POTTSTOWN LIMERICK AIRPORT PA US,88.7,40.23833,-75.55722,20150601,386,-9999,1481,-9999,328,89,261,162,212
GHCND:US1NJMS0047,MORRISTOWN 1.4 E NJ US,118.3,40.7924,-74.45,20150401,648,-9999,661,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0047,MORRISTOWN 1.4 E NJ US,118.3,40.7924,-74.45,20150501,94,-9999,117,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0047,MORRISTOWN 1.4 E NJ US,118.3,40.7924,-74.45,20150601,155,-9999,219,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150101,500,76,1432,188,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150201,282,178,666,278,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150301,376,178,1679,321,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150401,193,-9999,695,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150501,97,-9999,239,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0032,TABERNACLE TWP 5.0 WNW NJ US,32.9,39.8378,-74.7467,20150601,348,-9999,1567,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150101,335,-9999,726,-9999,128,-155,9,-76,-34
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150201,178,-9999,181,-9999,61,-199,-12,-118,-65
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150301,218,-9999,956,-9999,183,-149,64,-38,13
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150401,368,-9999,576,-9999,256,-32,169,46,108
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150501,56,-9999,126,-9999,311,39,254,115,185
GHCND:USW00054786,DOYLESTOWN AIRPORT PA US,120.1,40.33,-75.1225,20150601,417,-9999,1706,-9999,322,89,258,159,209
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150101,325,-9999,961,-9999,122,-138,24,-51,-14
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150201,236,-9999,450,-9999,50,-166,-5,-103,-54
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150301,241,-9999,920,-9999,150,-110,67,-21,23
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150401,119,-9999,331,-9999,239,-16,150,55,103
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150501,91,-9999,217,-9999,294,56,223,125,174
GHCND:USW00054787,FARMINGDALE REPUBLIC AIRPORT NY US,24.7,40.73417,-73.41694,20150601,170,-9999,971,-9999,317,100,249,167,208
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150101,534,140,1532,268,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150201,495,254,967,319,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150301,216,356,1300,306,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150401,556,-9999,830,8,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150501,196,-9999,337,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0049,FLORHAM PARK 0.2 WNW NJ US,62.5,40.778,-74.3992,20150601,366,-9999,1827,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150101,386,38,1321,91,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150201,160,-9999,435,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150301,244,5,1467,5,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150401,328,-9999,642,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150501,645,-9999,990,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0011,UNIONVILLE 2.2 NE PA US,101.5,39.915,-75.7032,20150601,284,-9999,1500,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0015,SPRING CITY 0.6 SSW PA US,64.6,40.1692,-75.551,20150101,82,102,214,218,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0015,SPRING CITY 0.6 SSW PA US,64.6,40.1692,-75.551,20150301,267,-9999,655,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0015,SPRING CITY 0.6 SSW PA US,64.6,40.1692,-75.551,20150401,201,-9999,556,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0015,SPRING CITY 0.6 SSW PA US,64.6,40.1692,-75.551,20150501,51,-9999,118,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0015,SPRING CITY 0.6 SSW PA US,64.6,40.1692,-75.551,20150601,345,-9999,558,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150101,490,178,1487,277,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150201,178,330,287,213,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150301,211,483,1132,269,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150401,561,-9999,839,8,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150501,244,-9999,325,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0040,CHATHAM 0.6 NW NJ US,58.8,40.7481,-74.3908,20150601,574,-9999,2096,0,-9999,-9999,-9999,-9999,-9999
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150101,272,940,1184,1170,78,-211,-14,-124,-69
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150201,211,1143,968,1513,33,-261,-44,-172,-107
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150301,152,737,672,183,133,-211,39,-81,-21
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150401,284,0,614,3,233,-67,139,6,73
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150501,56,0,182,0,322,17,252,83,168
GHCND:USC00194313,LOWELL MA US,33.5,42.6409,-71.3637,20150601,569,-9999,1987,-9999,311,61,239,116,178
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150101,462,-9999,1308,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150201,290,-9999,689,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150301,277,-9999,1482,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150401,254,-9999,752,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150501,97,-9999,237,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0029,TABERNACLE TWP 2.7 NNW NJ US,24.4,39.854,-74.6807,20150601,307,-9999,1259,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150101,460,-9999,1463,125,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150201,305,-9999,781,292,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150301,284,-9999,1516,307,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150401,224,-9999,904,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150501,185,-9999,400,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJBT0028,MEDFORD LAKES 0.6 W NJ US,21.3,39.8572,-74.817,20150601,284,-9999,961,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0036,PARSIPPANY TROY HILLS TWP 2.1 NJ US,64.3,40.8656,-74.3851,20150101,409,165,1351,295,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0036,PARSIPPANY TROY HILLS TWP 2.1 NJ US,64.3,40.8656,-74.3851,20150201,538,241,917,323,-9999,-9999,-9999,-9999,-9999
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150101,475,0,935,25,139,-144,18,-64,-23
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150201,231,127,535,232,94,-178,5,-88,-41
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150301,343,203,1130,274,200,-128,91,-18,36
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150401,602,0,1057,0,250,6,174,67,120
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150501,102,0,214,0,333,67,263,131,197
GHCND:USC00079605,WILMNGTON PORTER RESERVOIR DE US,82.3,39.7739,-75.5414,20150601,767,-9999,2878,-9999,339,106,269,181,225
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150101,221,102,874,242,122,-144,9,-68,-29
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150201,163,76,427,196,67,-189,-9,-111,-60
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150301,302,229,1471,358,189,-156,67,-34,16
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150401,211,0,587,0,261,-11,169,51,110
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150501,107,0,218,0,306,56,254,125,190
GHCND:USC00363321,GLENMOORE PA US,152.4,40.0962,-75.7513,20150601,526,0,1953,0,328,106,262,162,212
GHCND:US1NJMS0039,PARSIPPANY TROY HILLS TWP 1.3 NJ US,94.2,40.8533,-74.447,20150101,401,-9999,782,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0039,PARSIPPANY TROY HILLS TWP 1.3 NJ US,94.2,40.8533,-74.447,20150301,239,-9999,262,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0039,PARSIPPANY TROY HILLS TWP 1.3 NJ US,94.2,40.8533,-74.447,20150401,500,-9999,710,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0039,PARSIPPANY TROY HILLS TWP 1.3 NJ US,94.2,40.8533,-74.447,20150501,203,-9999,282,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJMS0039,PARSIPPANY TROY HILLS TWP 1.3 NJ US,94.2,40.8533,-74.447,20150601,262,-9999,1628,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0022,LANDENBERG 1.8 ENE PA US,88.4,39.7821,-75.7377,20150401,419,-9999,571,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0021,WEST CHESTER 1.8 SE PA US,130.8,39.9411,-75.5819,20150601,574,-9999,1315,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150101,452,25,887,28,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150201,381,114,467,140,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150301,183,203,1087,13,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150401,391,-9999,768,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150501,89,-9999,268,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0001,MERCHANTVILLE 0.5 ESE NJ US,17.4,39.9471,-75.0408,20150601,165,-9999,773,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150101,370,38,1284,121,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150201,330,-9999,632,247,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150301,416,-9999,1369,28,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150401,305,-9999,632,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150501,216,-9999,598,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0028,KENNETT SQUARE 4.1 NNE PA US,108.5,39.9005,-75.6883,20150601,340,-9999,1798,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150101,382,38,1309,94,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150201,392,102,762,225,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150301,175,51,727,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150401,48,-9999,239,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150501,140,-9999,336,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1PACH0027,CHADDS FORD 3.1 SW PA US,107,39.8446,-75.6386,20150601,594,-9999,2162,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150101,478,38,1260,93,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150201,315,114,669,132,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150301,180,114,1332,201,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150401,254,0,771,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150501,64,0,130,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NJCN0005,WINSLOW TWP 3.5 W NJ US,43,39.7109,-74.9679,20150601,726,0,2534,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150101,457,191,1209,254,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150201,284,-9999,289,119,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150301,239,-9999,1120,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150401,335,-9999,624,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150501,218,-9999,472,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1NYRL0005,WEST NYACK 1.3 WSW NY US,81.7,41.0835,-73.993,20150601,757,-9999,1671,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150101,712,559,1574,778,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150201,508,737,2433,1647,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150301,292,-9999,1355,259,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150401,259,-9999,635,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150501,117,-9999,227,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0005,WEYMOUTH 0.5 NW MA US,30.2,42.2115,-70.9506,20150601,259,-9999,1406,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150101,670,305,1727,663,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150201,204,-9999,708,524,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150301,257,-9999,1001,177,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150401,488,0,801,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150501,28,0,81,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0003,FRANKLIN 0.7 NE MA US,76.5,42.0944,-71.3776,20150601,305,0,772,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0008,FOXBOROUGH 0.4 S MA US,82.6,42.0592,-71.2468,20150101,0,0,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MANF0008,FOXBOROUGH 0.4 S MA US,82.6,42.0592,-71.2468,20150601,414,-9999,1085,0,-9999,-9999,-9999,-9999,-9999
GHCND:USW00094732,PHILADELPHIA NE PHILADELPHIA AIRPORT PA US,30.5,40.08194,-75.01111,20150101,528,-9999,1304,-9999,150,-127,33,-48,-8
